Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
1892-02-16,17,-9,0,0,M
1892-02-17,34,12,0,0,M
1892-02-18,19,-3,0,0,M
1892-02-19,24,8,0,0,M
1892-02-20,31,23,0.02,0.2,M
1892-02-21,36,28,T,T,M
1892-02-22,36,34,0,0,M
1892-02-23,35,33,0.05,0,M
1892-02-24,38,33,0.23,0.5,M
1892-02-25,47,27,0,0,M
1892-02-26,49,29,0,0,M
1892-02-27,35,27,0,0,M
1892-02-28,35,26,0.15,1.5,M
1892-02-29,33,20,0.02,0.5,M
1892-03-01,33,14,0,0,M
1892-03-02,39,27,0,0,M
1892-03-03,39,34,0.01,0,M
1892-03-04,38,32,0,0,M
1892-03-05,43,28,0,0,M
1892-03-06,47,28,0,0,M
1892-03-07,49,30,0,0,M
1892-03-08,53,33,0,0,M
1892-03-09,45,0,0.45,4,M
1892-03-10,17,0,0.04,0.5,M
1892-03-11,43,12,0,0,M
1892-03-12,45,22,0.02,0,M
1892-03-13,25,6,0,0.2,M
1892-03-14,21,5,0,0,M
1892-03-15,17,1,0,0,M
1892-03-16,20,-4,0,0,M
1892-03-17,25,3,0,0,M
1892-03-18,42,13,T,T,M
1892-03-19,26,4,0.01,0.1,M
1892-03-20,28,5,0,0,M
1892-03-21,31,17,T,T,M
1892-03-22,32,21,0.25,2.5,M
1892-03-23,38,18,0,0,M
1892-03-24,55,29,0,0,M
1892-03-25,56,38,0.03,0,M
1892-03-26,52,38,T,0,M
1892-03-27,49,30,0,0,M
1892-03-28,52,37,0,0,M
1892-03-29,55,41,0.04,0,M
1892-03-30,48,37,0.12,0,M
1892-03-31,53,36,T,0,M
1892-04-01,65,46,0.5,0,M
1892-04-02,49,33,0.03,0,M
1892-04-03,47,33,T,0,M
1892-04-04,49,40,0.4,0,M
1892-04-05,44,33,0.03,T,M
1892-04-06,61,28,0,0,M
1892-04-07,53,39,0,0,M
1892-04-08,40,21,0,0,M
1892-04-09,36,17,0,0,M
1892-04-10,39,19,0,0,M
1892-04-11,45,29,0,0,M
1892-04-12,53,37,0,0,M
1892-04-13,50,40,0,0,M
1892-04-14,53,31,0,0,M
1892-04-15,59,33,0,0,M
1892-04-16,57,41,0,0,M
1892-04-17,56,31,0,0,M
1892-04-18,54,32,0,0,M
1892-04-19,54,31,0,0,M
1892-04-20,51,35,0,0,M
1892-04-21,54,37,T,0,M
1892-04-22,67,37,0,0,M
1892-04-23,63,40,0,0,M
1892-04-24,51,36,0,0,M
1892-04-25,50,31,0,0,M
1892-04-26,54,41,0.09,0,M
1892-04-27,61,53,0.2,0,M
1892-04-28,57,30,0,0,M
1892-04-29,50,30,T,0,M
1892-04-30,57,45,0.02,0,M
1892-05-01,51,45,T,0,M
1892-05-02,59,40,0,0,M
1892-05-03,56,36,0.34,0,M
1892-05-04,61,36,0,0,M
1892-05-05,55,43,0.74,0,M
1892-05-06,52,37,0.04,0,M
1892-05-07,49,32,0,0,M
1892-05-08,54,34,0,0,M
1892-05-09,52,42,0.07,0,M
1892-05-10,49,40,0.51,0,M
1892-05-11,55,37,0.05,0,M
1892-05-12,54,37,0,0,M
1892-05-13,55,45,0.04,0,M
1892-05-14,53,45,0.58,0,M
1892-05-15,68,43,0.2,0,M
1892-05-16,67,50,0.15,0,M
1892-05-17,71,56,0.07,0,M
1892-05-18,74,47,1.57,0,M
1892-05-19,47,41,0.5,0,M
1892-05-20,53,31,0.43,3,M
1892-05-21,65,44,0.01,0,M
1892-05-22,62,48,0,0,M
1892-05-23,70,48,0,0,M
1892-05-24,73,51,0.07,0,M
1892-05-25,68,53,T,0,M
1892-05-26,65,46,T,0,M
1892-05-27,66,44,0,0,M
1892-05-28,61,44,1.2,0,M
1892-05-29,67,51,0.09,0,M
1892-05-30,64,53,0,0,M
1892-05-31,62,45,0,0,M
1892-06-01,62,51,0,0,M
1892-06-02,72,43,0,0,M
1892-06-03,66,50,T,0,M
1892-06-04,67,53,0,0,M
1892-06-05,76,53,0,0,M
1892-06-06,76,53,0.62,0,M
1892-06-07,73,54,0.18,0,M
1892-06-08,69,54,0.64,0,M
1892-06-09,80,58,0,0,M
1892-06-10,83,63,0.05,0,M
1892-06-11,90,63,0.05,0,M
1892-06-12,90,68,0,0,M
1892-06-13,84,58,1.81,0,M
1892-06-14,72,58,0.08,0,M
1892-06-15,70,60,0.28,0,M
1892-06-16,71,55,1.39,0,M
1892-06-17,59,51,0.3,0,M
1892-06-18,69,55,0,0,M
1892-06-19,84,53,0,0,M
1892-06-20,79,59,0.04,0,M
1892-06-21,80,63,0,0,M
1892-06-22,76,58,0.38,0,M
1892-06-23,73,56,0,0,M
1892-06-24,70,55,0,0,M
1892-06-25,74,59,0.01,0,M
1892-06-26,63,56,0.82,0,M
1892-06-27,73,51,T,0,M
1892-06-28,73,58,0,0,M
1892-06-29,70,54,0.09,0,M
1892-06-30,70,47,0,0,M
1892-07-01,69,53,0.04,0,M
1892-07-02,60,55,1.26,0,M
1892-07-03,76,52,0,0,M
1892-07-04,77,57,0,0,M
1892-07-05,82,59,0,0,M
1892-07-06,79,62,0,0,M
1892-07-07,79,59,0,0,M
1892-07-08,82,62,0,0,M
1892-07-09,74,62,0,0,M
1892-07-10,79,60,0,0,M
1892-07-11,87,66,0,0,M
1892-07-12,82,65,0.33,0,M
1892-07-13,82,63,0,0,M
1892-07-14,82,66,0.32,0,M
1892-07-15,71,63,T,0,M
1892-07-16,78,55,0,0,M
1892-07-17,78,69,0,0,M
1892-07-18,88,62,1.33,0,M
1892-07-19,86,69,0.09,0,M
1892-07-20,84,69,T,0,M
1892-07-21,90,69,0,0,M
1892-07-22,91,72,0,0,M
1892-07-23,91,74,0,0,M
1892-07-24,86,62,0.05,0,M
1892-07-25,90,69,T,0,M
1892-07-26,84,67,1.45,0,M
1892-07-27,82,63,6.35,0,M
1892-07-28,80,59,0.59,0,M
1892-07-29,76,54,0,0,M
1892-07-30,77,57,0,0,M
1892-07-31,80,64,0.06,0,M
1892-08-01,78,58,0,0,M
1892-08-02,82,59,0,0,M
1892-08-03,82,63,0,0,M
1892-08-04,84,62,0,0,M
1892-08-05,85,63,0.77,0,M
1892-08-06,84,63,0,0,M
1892-08-07,85,62,0.16,0,M
1892-08-08,84,64,1.36,0,M
1892-08-09,78,65,0.01,0,M
1892-08-10,80,59,0,0,M
1892-08-11,83,63,0,0,M
1892-08-12,83,65,0,0,M
1892-08-13,80,64,0.47,0,M
1892-08-14,82,63,0,0,M
1892-08-15,87,66,0,0,M
1892-08-16,87,67,0,0,M
1892-08-17,87,68,0,0,M
1892-08-18,81,68,0.05,0,M
1892-08-19,73,53,0,0,M
1892-08-20,76,54,0,0,M
1892-08-21,75,57,0,0,M
1892-08-22,74,55,0,0,M
1892-08-23,74,58,0,0,M
1892-08-24,79,62,0.02,0,M
1892-08-25,81,58,0,0,M
1892-08-26,79,59,0,0,M
1892-08-27,81,60,0,0,M
1892-08-28,79,62,0,0,M
1892-08-29,74,53,1.36,0,M
1892-08-30,63,50,0.51,0,M
1892-08-31,69,46,0,0,M
1892-09-01,74,45,0,0,M
1892-09-02,80,59,0,0,M
1892-09-03,75,63,0,0,M
1892-09-04,67,59,0,0,M
1892-09-05,63,47,0,0,M
1892-09-06,65,45,0,0,M
1892-09-07,66,59,0.02,0,M
1892-09-08,62,57,0.42,0,M
1892-09-09,70,57,0.34,0,M
1892-09-10,68,54,0.6,0,M
1892-09-11,69,54,0.06,0,M
1892-09-12,73,51,0,0,M
1892-09-13,59,45,0,0,M
1892-09-14,67,50,0,0,M
1892-09-15,66,49,0,0,M
1892-09-16,70,45,0,0,M
1892-09-17,78,51,0,0,M
1892-09-18,78,60,0,0,M
1892-09-19,69,50,0,0,M
1892-09-20,70,54,T,0,M
1892-09-21,82,60,T,0,M
1892-09-22,81,60,0.01,0,M
1892-09-23,85,60,0,0,M
1892-09-24,84,71,0,0,M
1892-09-25,75,48,0,0,M
1892-09-26,72,43,0,0,M
1892-09-27,80,57,0,0,M
1892-09-28,80,53,0,0,M
1892-09-29,79,57,0,0,M
1892-09-30,78,62,0,0,M
1892-10-01,73,53,0.06,0,M
1892-10-02,84,52,0,0,M
1892-10-03,76,60,T,0,M
1892-10-04,67,52,0,0,M
1892-10-05,66,42,0,0,M
1892-10-06,71,46,0,0,M
1892-10-07,73,46,0,0,M
1892-10-08,65,34,0,0,M
1892-10-09,66,36,0,0,M
1892-10-10,72,44,0,0,M
1892-10-11,73,51,0,0,M
1892-10-12,75,53,0,0,M
1892-10-13,74,56,0,0,M
1892-10-14,72,62,0.03,0,M
1892-10-15,69,46,0,0,M
1892-10-16,77,48,0,0,M
1892-10-17,70,59,0.21,0,M
1892-10-18,62,42,0,0,M
1892-10-19,60,37,0,0,M
1892-10-20,59,38,0,0,M
1892-10-21,67,37,0,0,M
1892-10-22,58,39,0,0,M
1892-10-23,51,30,0,0,M
1892-10-24,43,28,0,0,M
1892-10-25,48,25,0,0,M
1892-10-26,55,28,0,0,M
1892-10-27,66,36,0,0,M
1892-10-28,57,36,0,0,M
1892-10-29,52,29,0,0,M
1892-10-30,55,28,0,0,M
1892-10-31,47,39,0.15,0,M
1892-11-01,40,33,0.01,T,M
1892-11-02,49,30,0,0,M
1892-11-03,50,32,T,0,M
1892-11-04,48,33,0.01,0,M
1892-11-05,51,23,0,0,M
1892-11-06,51,40,0,0,M
1892-11-07,48,18,0.15,1.5,M
1892-11-08,31,9,T,T,M
1892-11-09,34,17,0,0,M
1892-11-10,40,26,0,0,M
1892-11-11,45,33,T,0,M
1892-11-12,38,22,0,0,M
1892-11-13,49,17,0,0,M
1892-11-14,35,20,T,T,M
1892-11-15,43,24,T,T,M
1892-11-16,41,22,0,0,M
1892-11-17,36,27,0,0,M
1892-11-18,41,23,0,0,M
1892-11-19,30,15,T,T,M
1892-11-20,37,18,T,T,M
1892-11-21,30,10,T,T,M
1892-11-22,23,5,T,T,M
1892-11-23,17,1,0,0,M
1892-11-24,26,6,0,0,M
1892-11-25,30,22,0.26,2,M
1892-11-26,31,16,T,T,M
1892-11-27,39,19,0,0,M
1892-11-28,36,21,0,0,M
1892-11-29,32,27,0,0,M
1892-11-30,32,28,0,0,M
1892-12-01,35,31,T,0,M
1892-12-02,45,33,T,0,M
1892-12-03,36,22,0,0,M
1892-12-04,33,16,0,0,M
1892-12-05,33,25,0.11,0,M
1892-12-06,34,25,0.08,0,M
1892-12-07,28,20,0.2,2,M
1892-12-08,24,16,T,T,M
1892-12-09,18,8,T,T,M
1892-12-10,22,-2,0,0,M
1892-12-11,22,4,T,T,M
1892-12-12,30,19,T,T,M
1892-12-13,29,21,0.04,0.4,M
1892-12-14,34,25,T,T,M
1892-12-15,35,19,0,0,M
1892-12-16,30,9,0,0,M
1892-12-17,22,11,0,0,M
1892-12-18,32,16,0,0,M
1892-12-19,18,1,0,0,M
1892-12-20,18,-4,0,0,M
1892-12-21,13,5,T,T,M
1892-12-22,11,2,0.04,0.4,M
1892-12-23,8,-9,T,T,M
1892-12-24,13,-6,0.09,1,M
1892-12-25,12,-14,T,T,M
1892-12-26,7,-16,0,0,M
1892-12-27,10,-7,0,0,M
1892-12-28,18,-3,0,0,M
1892-12-29,16,0,0,T,M
1892-12-30,33,14,0.19,2.5,M
1892-12-31,24,17,0,0,M
1893-01-01,30,12,0,0,M
1893-01-02,20,-5,0,0,M
1893-01-03,2,-14,0.05,1,M
1893-01-04,18,1,0.05,1,M
1893-01-05,19,-3,T,T,M
1893-01-06,10,-5,0.12,2,M
1893-01-07,21,1,0.04,0.5,M
1893-01-08,35,-6,0,0,M
1893-01-09,36,1,0,0,M
1893-01-10,3,-17,0,0,M
1893-01-11,15,-6,0.14,1.5,M
1893-01-12,10,-6,T,T,M
1893-01-13,6,-19,0,0,M
1893-01-14,3,-20,0,0,M
1893-01-15,12,-10,0,0,M
1893-01-16,11,-7,T,T,M
1893-01-17,22,-11,0.02,0.2,M
1893-01-18,20,-9,T,T,M
1893-01-19,21,-6,0.01,0.1,M
1893-01-20,24,14,0.03,0.5,M
1893-01-21,32,20,0,0,M
1893-01-22,40,9,0,0,M
1893-01-23,31,7,T,T,M
1893-01-24,23,10,0.24,2.5,M
1893-01-25,23,6,0.04,0.5,M
1893-01-26,15,-17,0,0,M
1893-01-27,5,-17,0,0,M
1893-01-28,16,2,0.01,0.1,M
1893-01-29,14,-10,T,T,M
1893-01-30,10,-2,T,T,M
1893-01-31,20,-10,0.12,1.5,M
1893-02-01,-7,-27,0,0,M
1893-02-02,7,-24,0.12,2,M
1893-02-03,0,-19,T,T,M
1893-02-04,-1,-25,0,0,M
1893-02-05,34,-3,0,0,M
1893-02-06,18,-20,0,0,M
1893-02-07,-4,-18,0,0,M
1893-02-08,18,-12,T,T,M
1893-02-09,25,18,0.4,4,M
1893-02-10,27,2,0.07,1,M
1893-02-11,25,-2,0,0,M
1893-02-12,35,8,0,0,M
1893-02-13,38,22,0,0,M
1893-02-14,39,11,0.12,1.5,M
1893-02-15,33,-7,0,0,M
1893-02-16,31,8,0,0,M
1893-02-17,24,10,0.03,0.5,M
1893-02-18,32,10,0,0,M
1893-02-19,30,18,0,0,M
1893-02-20,23,7,T,T,M
1893-02-21,35,18,0.02,0.3,M
1893-02-22,27,5,0,0,M
1893-02-23,32,22,0.05,0.5,M
1893-02-24,29,13,0,0,M
1893-02-25,22,4,0,0,M
1893-02-26,18,-5,0,0,M
1893-02-27,18,11,0.55,5.5,M
1893-02-28,29,12,0.22,2.5,M
1893-03-01,24,4,0,0,M
1893-03-02,29,11,T,T,M
1893-03-03,16,-7,0,0,M
1893-03-04,27,2,0,0,M
1893-03-05,25,-3,0,0,M
1893-03-06,27,-2,0,0,M
1893-03-07,39,9,0,0,M
1893-03-08,41,21,0.04,0,M
1893-03-09,41,35,0.15,0,M
1893-03-10,44,34,0.15,0,M
1893-03-11,42,34,0,0,M
1893-03-12,37,21,0,0,M
1893-03-13,34,15,0.55,5,M
1893-03-14,17,4,T,T,M
1893-03-15,15,-5,0,0,M
1893-03-16,24,-2,0,0,M
1893-03-17,30,7,0,0,M
1893-03-18,32,1,T,T,M
1893-03-19,27,6,T,T,M
1893-03-20,44,22,0.01,0.1,M
1893-03-21,39,12,0,0,M
1893-03-22,29,23,0.15,1.5,M
1893-03-23,35,25,0.94,T,M
1893-03-24,33,24,0.1,0.5,M
1893-03-25,36,23,T,T,M
1893-03-26,36,20,0,0,M
1893-03-27,40,23,0,0,M
1893-03-28,43,23,0,0,M
1893-03-29,52,32,0,0,M
1893-03-30,51,34,0,0,M
1893-03-31,53,37,T,0,M
1893-04-01,44,24,0,0,M
1893-04-02,62,30,0,0,M
1893-04-03,73,37,0,0,M
1893-04-04,58,36,0,0,M
1893-04-05,57,38,0,0,M
1893-04-06,50,30,0.55,0,M
1893-04-07,63,32,T,0,M
1893-04-08,58,34,0,0,M
1893-04-09,52,25,0,0,M
1893-04-10,63,37,0,0,M
1893-04-11,57,40,0.91,0,M
1893-04-12,56,32,0.15,T,M
1893-04-13,33,21,T,T,M
1893-04-14,35,26,T,T,M
1893-04-15,47,25,0,0,M
1893-04-16,46,31,0.11,0,M
1893-04-17,49,35,0,0,M
1893-04-18,50,38,0,0,M
1893-04-19,48,34,0.63,T,M
1893-04-20,36,27,0.85,8.5,M
1893-04-21,34,28,0.19,1.5,M
1893-04-22,41,27,T,T,M
1893-04-23,45,26,0,0,M
1893-04-24,44,36,0.21,0,M
1893-04-25,43,35,0.09,0,M
1893-04-26,40,33,1.26,3,M
1893-04-27,43,32,0.25,0,M
1893-04-28,44,32,0,0,M
1893-04-29,48,31,0,0,M
1893-04-30,48,36,0.01,0,M
1893-05-01,40,33,0.42,T,M
1893-05-02,46,35,0.15,0,M
1893-05-03,49,36,0.01,0,M
1893-05-04,54,36,0,0,M
1893-05-05,57,40,0.01,0,M
1893-05-06,61,38,0,0,M
1893-05-07,65,40,0,0,M
1893-05-08,68,44,0,0,M
1893-05-09,67,46,0,0,M
1893-05-10,78,53,0.01,0,M
1893-05-11,76,54,0.08,0,M
1893-05-12,57,44,0.12,0,M
1893-05-13,65,43,0,0,M
1893-05-14,63,51,0,0,M
1893-05-15,60,48,0,0,M
1893-05-16,69,42,0,0,M
1893-05-17,70,45,0,0,M
1893-05-18,75,50,0,0,M
1893-05-19,79,49,T,0,M
1893-05-20,70,49,0,0,M
1893-05-21,76,49,0,0,M
1893-05-22,69,45,0.68,0,M
1893-05-23,54,36,T,0,M
1893-05-24,49,39,0.91,0,M
1893-05-25,59,36,0,0,M
1893-05-26,57,48,0.03,0,M
1893-05-27,61,46,0.08,0,M
1893-05-28,72,47,0,0,M
1893-05-29,73,55,0,0,M
1893-05-30,76,51,0,0,M
1893-05-31,79,58,0,0,M
1893-06-01,78,57,T,0,M
1893-06-02,75,56,0.14,0,M
1893-06-03,75,60,0.39,0,M
1893-06-04,71,60,0.81,0,M
1893-06-05,71,55,T,0,M
1893-06-06,73,47,0,0,M
1893-06-07,82,50,0,0,M
1893-06-08,77,66,0.14,0,M
1893-06-09,73,60,0,0,M
1893-06-10,79,56,0,0,M
1893-06-11,81,61,0,0,M
1893-06-12,92,69,0,0,M
1893-06-13,92,71,0,0,M
1893-06-14,89,73,T,0,M
1893-06-15,84,69,0,0,M
1893-06-16,85,66,0.03,0,M
1893-06-17,87,63,0,0,M
1893-06-18,88,67,0,0,M
1893-06-19,89,69,0,0,M
1893-06-20,89,71,0,0,M
1893-06-21,85,62,0.29,0,M
1893-06-22,81,54,0.01,0,M
1893-06-23,78,60,0.02,0,M
1893-06-24,83,64,T,0,M
1893-06-25,81,60,0,0,M
1893-06-26,83,56,0,0,M
1893-06-27,84,65,0,0,M
1893-06-28,85,65,0,0,M
1893-06-29,85,65,0,0,M
1893-06-30,83,65,T,0,M
1893-07-01,78,61,0,0,M
1893-07-02,78,60,0.02,0,M
1893-07-03,83,59,0,0,M
1893-07-04,86,67,0.03,0,M
1893-07-05,83,58,0,0,M
1893-07-06,77,63,0.1,0,M
1893-07-07,82,63,0.9,0,M
1893-07-08,76,55,0,0,M
1893-07-09,78,63,0,0,M
1893-07-10,82,58,0,0,M
1893-07-11,90,69,0.06,0,M
1893-07-12,88,67,T,0,M
1893-07-13,91,72,0,0,M
1893-07-14,89,69,0.02,0,M
1893-07-15,87,63,0,0,M
1893-07-16,84,63,T,0,M
1893-07-17,75,60,T,0,M
1893-07-18,82,59,0,0,M
1893-07-19,86,65,0,0,M
1893-07-20,87,63,0,0,M
1893-07-21,91,67,0,0,M
1893-07-22,92,68,0,0,M
1893-07-23,97,67,0,0,M
1893-07-24,97,72,0,0,M
1893-07-25,93,71,T,0,M
1893-07-26,84,60,0,0,M
1893-07-27,83,56,0,0,M
1893-07-28,80,61,0.28,0,M
1893-07-29,86,61,0,0,M
1893-07-30,85,65,0.25,0,M
1893-07-31,80,58,0,0,M
1893-08-01,84,58,0,0,M
1893-08-02,91,61,0,0,M
1893-08-03,89,65,0,0,M
1893-08-04,89,68,0,0,M
1893-08-05,86,61,0,0,M
1893-08-06,81,50,0,0,M
1893-08-07,86,58,0,0,M
1893-08-08,95,54,1.04,0,M
1893-08-09,92,65,0,0,M
1893-08-10,88,57,0.25,0,M
1893-08-11,73,54,0,0,M
1893-08-12,75,51,0,0,M
1893-08-13,79,59,0,0,M
1893-08-14,79,57,0.25,0,M
1893-08-15,80,63,0.14,0,M
1893-08-16,81,59,T,0,M
1893-08-17,85,57,0.06,0,M
1893-08-18,77,54,0,0,M
1893-08-19,79,55,0.02,0,M
1893-08-20,84,61,0,0,M
1893-08-21,80,64,0.02,0,M
1893-08-22,86,65,0.35,0,M
1893-08-23,85,63,0.09,0,M
1893-08-24,85,55,4.08,0,M
1893-08-25,73,53,0,0,M
1893-08-26,82,55,0,0,M
1893-08-27,80,56,T,0,M
1893-08-28,64,49,0,0,M
1893-08-29,73,46,0,0,M
1893-08-30,77,49,0,0,M
1893-08-31,78,52,0,0,M
1893-09-01,76,55,T,0,M
1893-09-02,73,47,0,0,M
1893-09-03,84,54,0,0,M
1893-09-04,86,59,0,0,M
1893-09-05,84,56,0,0,M
1893-09-06,94,59,0,0,M
1893-09-07,85,61,0,0,M
1893-09-08,87,62,0,0,M
1893-09-09,90,62,0,0,M
1893-09-10,91,63,T,0,M
1893-09-11,88,59,0,0,M
1893-09-12,86,53,0,0,M
1893-09-13,85,62,0,0,M
1893-09-14,80,61,0,0,M
1893-09-15,74,56,0,0,M
1893-09-16,67,43,0,0,M
1893-09-17,84,45,0,0,M
1893-09-18,78,56,0.62,0,M
1893-09-19,72,48,0,0,M
1893-09-20,77,50,0.06,0,M
1893-09-21,80,63,1.23,0,M
1893-09-22,68,46,0,0,M
1893-09-23,60,42,0.01,0,M
1893-09-24,63,38,T,0,M
1893-09-25,54,32,0,0,M
1893-09-26,60,35,0,0,M
1893-09-27,58,33,0,0,M
1893-09-28,60,32,0,0,M
1893-09-29,56,44,0.6,0,M
1893-09-30,56,44,0.34,0,M
1893-10-01,63,55,0.1,0,M
1893-10-02,64,45,T,0,M
1893-10-03,61,40,0,0,M
1893-10-04,61,42,0.02,0,M
1893-10-05,57,43,0.38,0,M
1893-10-06,61,44,0.53,0,M
1893-10-07,68,42,0.01,0,M
1893-10-08,71,49,0,0,M
1893-10-09,70,43,0,0,M
1893-10-10,82,57,T,0,M
1893-10-11,73,42,0.4,0,M
1893-10-12,50,40,0.03,0,M
1893-10-13,61,39,0.01,0,M
1893-10-14,55,38,0,0,M
1893-10-15,54,31,0,0,M
1893-10-16,74,37,0,0,M
1893-10-17,71,47,0,0,M
1893-10-18,69,45,0,0,M
1893-10-19,65,40,0.01,0,M
1893-10-20,69,40,0.02,0,M
1893-10-21,69,40,0,0,M
1893-10-22,72,51,T,0,M
1893-10-23,68,39,0.04,0,M
1893-10-24,43,27,T,0,M
1893-10-25,48,33,0.01,0,M
1893-10-26,49,38,0.01,0,M
1893-10-27,49,31,0.1,0,M
1893-10-28,40,29,0,0,M
1893-10-29,35,18,0,0,M
1893-10-30,55,25,0,0,M
1893-10-31,68,44,0,0,M
1893-11-01,72,38,0,0,M
1893-11-02,66,25,T,T,M
1893-11-03,44,24,0,0,M
1893-11-04,56,25,0,0,M
1893-11-05,60,38,0,0,M
1893-11-06,73,39,0,0,M
1893-11-07,64,45,0,0,M
1893-11-08,59,36,0,0,M
1893-11-09,64,37,0,0,M
1893-11-10,63,43,0,0,M
1893-11-11,56,37,0.06,0,M
1893-11-12,38,25,0.03,T,M
1893-11-13,39,27,0,0,M
1893-11-14,35,19,T,T,M
1893-11-15,29,19,T,T,M
1893-11-16,54,28,0,0,M
1893-11-17,30,14,0,0,M
1893-11-18,35,10,0,0,M
1893-11-19,34,15,0,0,M
1893-11-20,55,24,0,0,M
1893-11-21,51,32,0.52,2.7,M
1893-11-22,32,15,0.17,1.7,M
1893-11-23,16,4,0,0,M
1893-11-24,10,-10,0,0,M
1893-11-25,21,-1,0,0,M
1893-11-26,37,20,0.3,3,M
1893-11-27,35,24,0,0,M
1893-11-28,29,18,0,0,M
1893-11-29,25,12,T,T,M
1893-11-30,13,-9,0.07,0.8,M
1893-12-01,2,-15,0,0,M
1893-12-02,7,-5,0.01,T,M
1893-12-03,9,2,T,T,M
1893-12-04,30,-3,0,0,M
1893-12-05,38,8,T,T,M
1893-12-06,12,-2,T,T,M
1893-12-07,16,-2,0.02,0.2,M
1893-12-08,36,14,0.01,0.1,M
1893-12-09,35,12,0.49,5,M
1893-12-10,12,-4,0,0,M
1893-12-11,13,-4,0.14,1.5,M
1893-12-12,11,-13,T,T,M
1893-12-13,11,-14,T,T,M
1893-12-14,25,11,T,T,M
1893-12-15,27,21,0.03,0.3,M
1893-12-16,24,6,0.03,0.3,M
1893-12-17,15,-5,0,0,M
1893-12-18,35,8,0,0,M
1893-12-19,9,2,0.01,0.1,M
1893-12-20,31,-4,0,0,M
1893-12-21,36,23,0,0,M
1893-12-22,43,27,0,0,M
1893-12-23,42,25,0,0,M
1893-12-24,38,23,0.75,0,M
1893-12-25,29,5,0.6,1.5,M
1893-12-26,27,4,T,T,M
1893-12-27,32,14,0,0,M
1893-12-28,32,17,0.29,3,M
1893-12-29,20,-2,0,0,M
1893-12-30,7,-8,0.01,0.1,M
1893-12-31,18,4,0.02,0.2,M
1894-01-01,39,8,0,0,M
1894-01-02,35,18,0.13,1.5,M
1894-01-03,28,14,0.18,1.8,M
1894-01-04,15,0,0.12,1.3,M
1894-01-05,17,2,0.1,1,M
1894-01-06,16,0,0.09,0.9,M
1894-01-07,2,-14,0,0,M
1894-01-08,-4,-19,0,0,M
1894-01-09,6,-8,0.03,0.3,M
1894-01-10,27,-3,0,0,M
1894-01-11,28,6,0,0,M
1894-01-12,31,5,0,0,M
1894-01-13,43,24,0,0,M
1894-01-14,38,27,0,0,M
1894-01-15,36,32,0,0,M
1894-01-16,40,34,0,0,M
1894-01-17,44,33,0,0,M
1894-01-18,34,12,0.02,0.2,M
1894-01-19,38,14,0,0,M
1894-01-20,36,29,0.26,2.8,M
1894-01-21,32,-2,T,T,M
1894-01-22,1,-12,0,0,M
1894-01-23,-7,-17,0.03,0.4,M
1894-01-24,-10,-24,0.04,0.5,M
1894-01-25,3,-23,0,0,M
1894-01-26,5,-7,0.01,0.1,M
1894-01-27,5,-8,0,0,M
1894-01-28,19,2,0.1,1,M
1894-01-29,16,-1,0.01,0.2,M
1894-01-30,19,0,T,T,M
1894-01-31,17,-6,0,0,M
1894-02-01,16,-1,T,T,M
1894-02-02,27,7,0,0,M
1894-02-03,25,0,0,0,M
1894-02-04,19,-8,0,0,M
1894-02-05,36,11,0,0,M
1894-02-06,34,18,0,0,M
1894-02-07,42,18,0,0,M
1894-02-08,36,21,0,0,M
1894-02-09,35,20,0,0,M
1894-02-10,32,6,0.01,0.1,M
1894-02-11,6,-9,T,T,M
1894-02-12,21,4,T,T,M
1894-02-13,23,8,T,T,M
1894-02-14,21,10,0.01,0.1,M
1894-02-15,17,1,0.01,0.1,M
1894-02-16,32,8,0,0,M
1894-02-17,34,13,0,0,M
1894-02-18,13,1,0,0,M
1894-02-19,6,-12,0,0,M
1894-02-20,4,-11,0,0,M
1894-02-21,20,-7,0,0,M
1894-02-22,20,9,0,0,M
1894-02-23,12,-4,0,0,M
1894-02-24,20,-6,0,0,M
1894-02-25,32,12,0,0,M
1894-02-26,39,19,0,0,M
1894-02-27,42,28,0,0,M
1894-02-28,37,23,0,0,M
1894-03-01,47,34,0,0,M
1894-03-02,50,29,0,0,M
1894-03-03,61,38,0,0,M
1894-03-04,59,50,0.24,0,M
1894-03-05,55,24,T,T,M
1894-03-06,33,16,0,0,M
1894-03-07,36,27,0.13,1.5,M
1894-03-08,39,21,0.01,0.1,M
1894-03-09,53,31,T,T,M
1894-03-10,50,32,0.13,1,M
1894-03-11,45,27,0.1,1.2,M
1894-03-12,53,34,0,0,M
1894-03-13,51,32,0,0,M
1894-03-14,41,33,0.08,0.7,M
1894-03-15,41,32,0.08,0,M
1894-03-16,64,30,0,0,M
1894-03-17,76,47,0,0,M
1894-03-18,70,34,0.09,0,M
1894-03-19,41,36,0,0,M
1894-03-20,44,35,0.35,0,M
1894-03-21,44,36,0.75,0,M
1894-03-22,38,29,0.14,0.2,M
1894-03-23,41,23,T,T,M
1894-03-24,37,9,T,T,M
1894-03-25,15,-2,0,0,M
1894-03-26,23,2,0,0,M
1894-03-27,33,10,T,T,M
1894-03-28,33,17,0.62,6.5,M
1894-03-29,38,10,0,0,M
1894-03-30,53,33,0,0,M
1894-03-31,53,36,T,0,M
1894-04-01,43,26,0,0,M
1894-04-02,50,28,T,0,M
1894-04-03,48,40,0.12,0,M
